geoid,timestep,boro_code,c_lat,c_lon,crashes,injury_count_t1,crashes_t1,prob_ped_injured_t1,injury_roll3,injury_roll5
4_44302,2013,4.0,40.74,-73.864,59.0,1.999999999999998,37.0,0.054054054054054,1.999999999999998,1.999999999999998
4_44400,2013,4.0,40.706,-73.782,175.0,4.999999999999995,62.0,0.0806451612903225,4.999999999999995,4.999999999999995
4_44601,2013,4.0,40.705,-73.798,204.0,9.999999999999996,92.0,0.108695652173913,9.999999999999996,9.999999999999996
4_44602,2013,4.0,40.708,-73.8,77.0,3.9999999999999987,26.0,0.1538461538461538,3.9999999999999987,3.9999999999999987
4_44800,2013,4.0,40.711,-73.803,19.0,1.0,8.0,0.125,1.0,1.0
4_4500,2013,4.0,40.765,-73.934,84.0,4.999999999999999,41.0,0.1219512195121951,4.999999999999999,4.999999999999999
4_45000,2013,4.0,40.714,-73.805,23.0,1.0,8.0,0.125,1.0,1.0
4_45200,2013,4.0,40.715,-73.8,17.0,3.0,12.0,0.25,3.0,3.0
4_45400,2013,4.0,40.713,-73.796,88.0,6.0,48.0,0.125,6.0,6.0
4_45500,2013,4.0,40.736,-73.862,44.0,0.0,9.0,0.0,0.0,0.0
4_45600,2013,4.0,40.717,-73.794,14.0,0.0,4.0,0.0,0.0,0.0
4_45700,2013,4.0,40.738,-73.87,26.0,1.9999999999999996,15.0,0.1333333333333333,1.9999999999999996,1.9999999999999996
4_45800,2013,4.0,40.715,-73.791,82.0,6.0,40.0,0.15,6.0,6.0
4_45900,2013,4.0,40.74,-73.871,26.0,1.0,10.0,0.1,1.0,1.0
4_46000,2013,4.0,40.708,-73.793,114.0,5.0,64.0,0.078125,5.0,5.0
4_46100,2013,4.0,40.742,-73.871,34.0,2.9999999999999996,17.0,0.1764705882352941,2.9999999999999996,2.9999999999999996
4_46200,2013,4.0,40.71,-73.788,74.0,2.0,18.0,0.1111111111111111,2.0,2.0
4_46300,2013,4.0,40.744,-73.871,27.0,0.0,15.0,0.0,0.0,0.0
4_46400,2013,4.0,40.717,-73.787,20.0,0.0,8.0,0.0,0.0,0.0
4_46500,2013,4.0,40.747,-73.87,29.0,0.9999999999999989,18.0,0.0555555555555555,0.9999999999999989,0.9999999999999989
4_46600,2013,4.0,40.714,-73.785,47.0,2.0,18.0,0.1111111111111111,2.0,2.0
4_46700,2013,4.0,40.745,-73.875,33.0,1.9999999999999998,17.0,0.1176470588235294,1.9999999999999998,1.9999999999999998
4_46800,2013,4.0,40.71,-73.782,97.0,7.0,63.0,0.1111111111111111,7.0,7.0
4_46900,2013,4.0,40.745,-73.877,48.0,1.9999999999999991,24.0,0.0833333333333333,1.9999999999999991,1.9999999999999991
4_4700,2013,4.0,40.76,-73.933,44.0,0.9999999999999997,13.0,0.0769230769230769,0.9999999999999997,0.9999999999999997
4_47000,2013,4.0,40.711,-73.777,54.0,1.0,25.0,0.04,1.0,1.0
4_47100,2013,4.0,40.741,-73.877,29.0,3.9999999999999982,19.0,0.2105263157894736,3.9999999999999982,3.9999999999999982
4_47200,2013,4.0,40.718,-73.779,41.0,2.0,18.0,0.1111111111111111,2.0,2.0
4_47300,2013,4.0,40.737,-73.876,162.0,3.9999999999999964,77.0,0.0519480519480519,3.9999999999999964,3.9999999999999964
4_47500,2013,4.0,40.734,-73.875,195.0,5.999999999999994,108.0,0.0555555555555555,5.999999999999994,5.999999999999994
4_47600,2013,4.0,40.722,-73.771,23.0,0.0,16.0,0.0,0.0,0.0
4_47800,2013,4.0,40.72,-73.766,64.0,1.999999999999998,37.0,0.054054054054054,1.999999999999998,1.999999999999998
4_47900,2013,4.0,40.735,-73.884,85.0,2.999999999999998,55.0,0.0545454545454545,2.999999999999998,2.999999999999998
4_48000,2013,4.0,40.713,-73.773,84.0,1.9999999999999993,26.0,0.0769230769230769,1.9999999999999993,1.9999999999999993
4_48100,2013,4.0,40.742,-73.885,24.0,0.9999999999999989,18.0,0.0555555555555555,0.9999999999999989,0.9999999999999989
4_48200,2013,4.0,40.715,-73.768,25.0,0.9999999999999989,15.0,0.0666666666666666,0.9999999999999989,0.9999999999999989
4_48300,2013,4.0,40.742,-73.893,37.0,0.9999999999999989,15.0,0.0666666666666666,0.9999999999999989,0.9999999999999989
4_48400,2013,4.0,40.716,-73.76,67.0,1.0,25.0,0.04,1.0,1.0
4_48500,2013,4.0,40.74,-73.885,118.0,3.0,60.0,0.05,3.0,3.0
4_48900,2013,4.0,40.737,-73.892,32.0,1.0,25.0,0.04,1.0,1.0
4_49200,2013,4.0,40.723,-73.758,108.0,1.0,51.0,0.0196078431372549,1.0,1.0
4_49301,2013,4.0,40.732,-73.894,18.0,0.0,10.0,0.0,0.0,0.0
4_49302,2013,4.0,40.728,-73.892,87.0,1.0,51.0,0.0196078431372549,1.0,1.0
4_49500,2013,4.0,40.725,-73.89,17.0,0.0,2.0,0.0,0.0,0.0
4_49600,2013,4.0,40.717,-73.753,75.0,0.9999999999999988,44.0,0.0227272727272727,0.9999999999999988,0.9999999999999988
4_49700,2013,4.0,40.732,-73.89,8.0,0.0,8.0,0.0,0.0,0.0
4_49900,2013,4.0,40.731,-73.883,61.0,3.0,27.0,0.1111111111111111,3.0,3.0
4_5000,2013,4.0,40.678,-73.855,7.0,1.0,3.0,0.3333333333333333,1.0,1.0
4_50000,2013,4.0,40.712,-73.764,92.0,2.999999999999997,45.0,0.0666666666666666,2.999999999999997,2.999999999999997
4_50201,2013,4.0,40.709,-73.765,18.0,0.0,14.0,0.0,0.0,0.0
4_50202,2013,4.0,40.71,-73.759,20.0,0.0,9.0,0.0,0.0,0.0
4_50400,2013,4.0,40.705,-73.764,15.0,1.0,5.0,0.2,1.0,1.0
4_50500,2013,4.0,40.729,-73.875,3.0,0.0,4.0,0.0,0.0,0.0
4_50600,2013,4.0,40.706,-73.76,15.0,0.0,6.0,0.0,0.0,0.0
4_50700,2013,4.0,40.727,-73.882,32.0,0.0,8.0,0.0,0.0,0.0
4_50800,2013,4.0,40.707,-73.755,18.0,1.0,5.0,0.2,1.0,1.0
4_5100,2013,4.0,40.756,-73.932,48.0,0.9999999999999997,21.0,0.0476190476190476,0.9999999999999997,0.9999999999999997
4_51000,2013,4.0,40.71,-73.754,28.0,0.0,6.0,0.0,0.0,0.0
4_51100,2013,4.0,40.727,-73.9,50.0,0.0,29.0,0.0,0.0,0.0
4_51200,2013,4.0,40.71,-73.75,78.0,0.9999999999999984,48.0,0.0208333333333333,0.9999999999999984,0.9999999999999984
4_51300,2013,4.0,40.732,-73.898,16.0,1.0,9.0,0.1111111111111111,1.0,1.0
4_51500,2013,4.0,40.731,-73.901,25.0,0.0,16.0,0.0,0.0,0.0
4_51600,2013,4.0,40.703,-73.747,15.0,0.0,6.0,0.0,0.0,0.0
4_51700,2013,4.0,40.725,-73.9,102.0,1.9999999999999978,36.0,0.0555555555555555,1.9999999999999978,1.9999999999999978
4_51800,2013,4.0,40.702,-73.752,27.0,2.0,5.0,0.4,2.0,2.0
4_5200,2013,4.0,40.681,-73.855,19.0,1.0,8.0,0.125,1.0,1.0
4_52000,2013,4.0,40.701,-73.755,18.0,0.0,7.0,0.0,0.0,0.0
4_52100,2013,4.0,40.721,-73.902,57.0,2.9999999999999996,33.0,0.0909090909090909,2.9999999999999996,2.9999999999999996
4_52200,2013,4.0,40.7,-73.757,27.0,0.0,13.0,0.0,0.0,0.0
4_52400,2013,4.0,40.701,-73.762,13.0,1.0,8.0,0.125,1.0,1.0
4_52500,2013,4.0,40.719,-73.907,26.0,0.0,14.0,0.0,0.0,0.0
4_52600,2013,4.0,40.697,-73.76,13.0,0.9999999999999996,12.0,0.0833333333333333,0.9999999999999996,0.9999999999999996
4_52800,2013,4.0,40.694,-73.759,52.0,0.0,18.0,0.0,0.0,0.0
4_5300,2013,4.0,40.76,-73.929,64.0,3.999999999999998,39.0,0.1025641025641025,3.999999999999998,3.999999999999998
4_53000,2013,4.0,40.696,-73.753,17.0,2.0,9.0,0.2222222222222222,2.0,2.0
4_53100,2013,4.0,40.723,-73.908,98.0,1.9999999999999962,53.0,0.0377358490566037,1.9999999999999962,1.9999999999999962
4_53200,2013,4.0,40.7,-73.749,43.0,0.9999999999999997,21.0,0.0476190476190476,0.9999999999999997,0.9999999999999997
4_53401,2013,4.0,40.7,-73.744,51.0,0.0,15.0,0.0,0.0,0.0
4_53500,2013,4.0,40.716,-73.916,69.0,0.0,29.0,0.0,0.0,0.0
4_53601,2013,4.0,40.707,-73.746,19.0,0.0,10.0,0.0,0.0,0.0
4_53800,2013,4.0,40.706,-73.743,7.0,0.0,3.0,0.0,0.0,0.0
4_53900,2013,4.0,40.711,-73.917,103.0,1.9999999999999978,49.0,0.0408163265306122,1.9999999999999978,1.9999999999999978
4_5400,2013,4.0,40.679,-73.849,122.0,5.999999999999994,74.0,0.081081081081081,5.999999999999994,5.999999999999994
4_54000,2013,4.0,40.713,-73.743,96.0,0.9999999999999997,42.0,0.0238095238095238,0.9999999999999997,0.9999999999999997
4_54200,2013,4.0,40.719,-73.746,85.0,0.0,37.0,0.0,0.0,0.0
4_54500,2013,4.0,40.706,-73.913,31.0,0.0,14.0,0.0,0.0,0.0
4_54700,2013,4.0,40.704,-73.91,31.0,0.0,13.0,0.0,0.0,0.0
4_54800,2013,4.0,40.723,-73.751,50.0,0.9999999999999996,19.0,0.0526315789473684,0.9999999999999996,0.9999999999999996
4_54900,2013,4.0,40.702,-73.908,56.0,2.9999999999999996,33.0,0.0909090909090909,2.9999999999999996,2.9999999999999996
4_5500,2013,4.0,40.754,-73.928,76.0,0.0,32.0,0.0,0.0,0.0
4_55100,2013,4.0,40.702,-73.904,59.0,0.9999999999999999,17.0,0.0588235294117647,0.9999999999999999,0.9999999999999999
4_55200,2013,4.0,40.728,-73.75,141.0,5.999999999999999,70.0,0.0857142857142857,5.999999999999999,5.999999999999999
4_55300,2013,4.0,40.699,-73.907,63.0,8.0,40.0,0.2,8.0,8.0
4_55400,2013,4.0,40.728,-73.74,18.0,0.9999999999999997,13.0,0.0769230769230769,0.9999999999999997,0.9999999999999997
4_55500,2013,4.0,40.697,-73.903,32.0,1.9999999999999991,12.0,0.1666666666666666,1.9999999999999991,1.9999999999999991
4_55600,2013,4.0,40.726,-73.745,16.0,0.0,12.0,0.0,0.0,0.0
4_55700,2013,4.0,40.699,-73.898,82.0,3.9999999999999964,43.0,0.0930232558139534,3.9999999999999964,3.9999999999999964
4_55800,2013,4.0,40.723,-73.742,10.0,0.0,2.0,0.0,0.0,0.0
4_55900,2013,4.0,40.694,-73.902,34.0,2.0,16.0,0.125,2.0,2.0
4_56000,2013,4.0,40.725,-73.737,32.0,3.0,12.0,0.25,3.0,3.0
4_56100,2013,4.0,40.693,-73.885,51.0,0.0,24.0,0.0,0.0,0.0
4_56200,2013,4.0,40.725,-73.733,9.0,0.0,4.0,0.0,0.0,0.0
4_56400,2013,4.0,40.722,-73.733,34.0,0.9999999999999996,12.0,0.0833333333333333,0.9999999999999996,0.9999999999999996
4_56500,2013,4.0,40.694,-73.897,53.0,1.9999999999999978,31.0,0.064516129032258,1.9999999999999978,1.9999999999999978
4_56600,2013,4.0,40.72,-73.738,23.0,0.9999999999999996,19.0,0.0526315789473684,0.9999999999999996,0.9999999999999996
4_56700,2013,4.0,40.697,-73.892,23.0,0.0,16.0,0.0,0.0,0.0
4_56800,2013,4.0,40.716,-73.734,216.0,4.999999999999995,93.0,0.053763440860215,4.999999999999995,4.999999999999995
4_5700,2013,4.0,40.757,-73.926,83.0,1.9999999999999998,22.0,0.0909090909090909,1.9999999999999998,1.9999999999999998
4_57700,2013,4.0,40.7,-73.891,54.0,1.0,25.0,0.04,1.0,1.0
4_57900,2013,4.0,40.703,-73.89,12.0,2.0,6.0,0.3333333333333333,2.0,2.0
4_5800,2013,4.0,40.674,-73.849,73.0,0.999999999999999,37.0,0.027027027027027,0.999999999999999,0.999999999999999
4_58000,2013,4.0,40.707,-73.731,33.0,0.9999999999999988,22.0,0.0454545454545454,0.9999999999999988,0.9999999999999988
4_58100,2013,4.0,40.704,-73.894,40.0,0.9999999999999984,24.0,0.0416666666666666,0.9999999999999984,0.9999999999999984
4_58200,2013,4.0,40.707,-73.738,39.0,2.0,25.0,0.08,2.0,2.0
4_58300,2013,4.0,40.702,-73.898,68.0,0.9999999999999984,24.0,0.0416666666666666,0.9999999999999984,0.9999999999999984
4_58500,2013,4.0,40.704,-73.899,42.0,3.9999999999999987,21.0,0.1904761904761904,3.9999999999999987,3.9999999999999987
4_58700,2013,4.0,40.707,-73.9,32.0,3.0,15.0,0.2,3.0,3.0
4_58900,2013,4.0,40.706,-73.905,32.0,0.0,25.0,0.0,0.0,0.0
4_5900,2013,4.0,40.76,-73.924,38.0,0.9999999999999996,28.0,0.0357142857142857,0.9999999999999996,0.9999999999999996
4_59000,2013,4.0,40.701,-73.737,13.0,0.0,9.0,0.0,0.0,0.0
4_59100,2013,4.0,40.708,-73.91,44.0,2.999999999999998,29.0,0.1034482758620689,2.999999999999998,2.999999999999998
4_59200,2013,4.0,40.701,-73.73,11.0,0.0,3.0,0.0,0.0,0.0
4_59300,2013,4.0,40.71,-73.903,30.0,0.0,9.0,0.0,0.0,0.0
4_59400,2013,4.0,40.698,-73.731,12.0,0.9999999999999989,15.0,0.0666666666666666,0.9999999999999989,0.9999999999999989
4_59500,2013,4.0,40.714,-73.908,114.0,3.9999999999999982,59.0,0.0677966101694915,3.9999999999999982,3.9999999999999982
4_59600,2013,4.0,40.697,-73.737,21.0,1.9999999999999996,15.0,0.1333333333333333,1.9999999999999996,1.9999999999999996
4_59800,2013,4.0,40.698,-73.741,24.0,0.9999999999999989,18.0,0.0555555555555555,0.9999999999999989,0.9999999999999989
4_59900,2013,4.0,40.717,-73.902,14.0,0.0,3.0,0.0,0.0,0.0
4_600,2013,4.0,40.686,-73.864,53.0,2.999999999999998,26.0,0.1153846153846153,2.999999999999998,2.999999999999998
4_60000,2013,4.0,40.695,-73.733,11.0,0.0,6.0,0.0,0.0,0.0
4_60100,2013,4.0,40.715,-73.902,31.0,1.9999999999999993,23.0,0.0869565217391304,1.9999999999999993,1.9999999999999993
4_60300,2013,4.0,40.714,-73.899,97.0,2.9999999999999996,43.0,0.0697674418604651,2.9999999999999996,2.9999999999999996
4_60600,2013,4.0,40.692,-73.735,24.0,0.0,7.0,0.0,0.0,0.0
4_60701,2013,4.0,40.717,-73.894,14.0,1.0,8.0,0.125,1.0,1.0
4_60800,2013,4.0,40.694,-73.741,48.0,0.9999999999999984,26.0,0.0384615384615384,0.9999999999999984,0.9999999999999984
4_6100,2013,4.0,40.762,-73.922,121.0,8.999999999999995,61.0,0.1475409836065573,8.999999999999995,8.999999999999995
4_61000,2013,4.0,40.69,-73.743,23.0,0.0,8.0,0.0,0.0,0.0
4_61200,2013,4.0,40.688,-73.737,18.0,0.9999999999999999,11.0,0.0909090909090909,0.9999999999999999,0.9999999999999999
4_61301,2013,4.0,40.709,-73.893,135.0,3.9999999999999956,62.0,0.064516129032258,3.9999999999999956,3.9999999999999956
4_61302,2013,4.0,40.709,-73.883,37.0,0.9999999999999989,18.0,0.0555555555555555,0.9999999999999989,0.9999999999999989
4_61400,2013,4.0,40.686,-73.73,17.0,0.9999999999999996,6.0,0.1666666666666666,0.9999999999999996,0.9999999999999996
4_61601,2013,4.0,40.682,-73.732,21.0,0.9999999999999997,13.0,0.0769230769230769,0.9999999999999997,0.9999999999999997
4_61602,2013,4.0,40.678,-73.729,93.0,0.0,39.0,0.0,0.0,0.0
4_61800,2013,4.0,40.677,-73.736,77.0,2.0,32.0,0.0625,2.0,2.0
4_61900,2013,4.0,40.71,-73.877,32.0,0.9999999999999996,12.0,0.0833333333333333,0.9999999999999996,0.9999999999999996
4_62000,2013,4.0,40.681,-73.738,10.0,0.0,11.0,0.0,0.0,0.0
4_6201,2013,4.0,40.667,-73.847,33.0,0.0,10.0,0.0,0.0,0.0
4_6202,2013,4.0,40.666,-73.855,100.0,0.0,41.0,0.0,0.0,0.0
4_62100,2013,4.0,40.71,-73.873,81.0,0.9999999999999984,26.0,0.0384615384615384,0.9999999999999984,0.9999999999999984
4_62200,2013,4.0,40.692,-73.729,84.0,0.0,47.0,0.0,0.0,0.0
4_62300,2013,4.0,40.704,-73.878,18.0,0.9999999999999996,12.0,0.0833333333333333,0.9999999999999996,0.9999999999999996
4_62400,2013,4.0,40.686,-73.742,12.0,0.0,8.0,0.0,0.0,0.0
4_62500,2013,4.0,40.704,-73.882,48.0,1.9999999999999998,17.0,0.1176470588235294,1.9999999999999998,1.9999999999999998
4_62600,2013,4.0,40.682,-73.748,35.0,0.0,18.0,0.0,0.0,0.0
4_62700,2013,4.0,40.704,-73.886,20.0,0.0,14.0,0.0,0.0,0.0
4_62900,2013,4.0,40.701,-73.883,35.0,1.0,16.0,0.0625,1.0,1.0
4_6300,2013,4.0,40.764,-73.92,68.0,0.0,34.0,0.0,0.0,0.0
4_63000,2013,4.0,40.68,-73.744,13.0,2.0,9.0,0.2222222222222222,2.0,2.0
4_63200,2013,4.0,40.677,-73.741,52.0,0.9999999999999997,23.0,0.0434782608695652,0.9999999999999997,0.9999999999999997
4_63301,2013,4.0,40.704,-73.875,18.0,1.0,8.0,0.125,1.0,1.0
4_63302,2013,4.0,40.705,-73.871,16.0,0.0,8.0,0.0,0.0,0.0
4_63500,2013,4.0,40.705,-73.867,37.0,0.0,28.0,0.0,0.0,0.0
4_63700,2013,4.0,40.708,-73.862,190.0,4.999999999999997,109.0,0.0458715596330275,4.999999999999997,4.999999999999997
4_63800,2013,4.0,40.67,-73.733,131.0,0.9999999999999996,38.0,0.0263157894736842,0.9999999999999996,0.9999999999999996
4_63900,2013,4.0,40.704,-73.857,100.0,0.9999999999999988,44.0,0.0227272727272727,0.9999999999999988,0.9999999999999988
4_64102,2013,4.0,40.702,-73.853,157.0,0.9999999999999953,59.0,0.0169491525423728,0.9999999999999953,0.9999999999999953
4_64500,2013,4.0,40.709,-73.852,45.0,0.9999999999999983,29.0,0.0344827586206896,0.9999999999999983,0.9999999999999983
4_64600,2013,4.0,40.673,-73.742,34.0,0.9999999999999996,12.0,0.0833333333333333,0.9999999999999996,0.9999999999999996
4_65000,2013,4.0,40.669,-73.745,21.0,1.0,16.0,0.0625,1.0,1.0
4_6501,2013,4.0,40.768,-73.918,46.0,0.9999999999999997,21.0,0.0476190476190476,0.9999999999999997,0.9999999999999997
4_6502,2013,4.0,40.767,-73.915,80.0,5.0,45.0,0.1111111111111111,5.0,5.0
4_65400,2013,4.0,40.662,-73.74,272.0,2.999999999999989,143.0,0.0209790209790209,2.999999999999989,2.999999999999989
4_65501,2013,4.0,40.715,-73.867,37.0,0.0,11.0,0.0,0.0,0.0
4_65600,2013,4.0,40.66,-73.73,76.0,1.9999999999999993,42.0,0.0476190476190476,1.9999999999999993,1.9999999999999993
4_65702,2013,4.0,40.713,-73.883,27.0,1.9999999999999991,14.0,0.1428571428571428,1.9999999999999991,1.9999999999999991
4_65703,2013,4.0,40.715,-73.875,30.0,0.0,19.0,0.0,0.0,0.0
4_65900,2013,4.0,40.716,-73.882,16.0,1.0,8.0,0.125,1.0,1.0
4_66000,2013,4.0,40.659,-73.733,29.0,0.0,10.0,0.0,0.0,0.0
4_66100,2013,4.0,40.718,-73.882,10.0,0.0,2.0,0.0,0.0,0.0
4_66300,2013,4.0,40.721,-73.877,47.0,0.0,21.0,0.0,0.0,0.0
4_66400,2013,4.0,40.651,-73.745,131.0,0.0,75.0,0.0,0.0,0.0
4_66501,2013,4.0,40.719,-73.887,31.0,2.0,20.0,0.1,2.0,2.0
4_66701,2013,4.0,40.722,-73.891,34.0,1.9999999999999993,23.0,0.0869565217391304,1.9999999999999993,1.9999999999999993
4_66900,2013,4.0,40.724,-73.886,20.0,0.0,5.0,0.0,0.0,0.0
4_67100,2013,4.0,40.724,-73.878,22.0,0.0,10.0,0.0,0.0,0.0
4_67700,2013,4.0,40.719,-73.872,29.0,2.0,25.0,0.08,2.0,2.0
4_67900,2013,4.0,40.724,-73.87,71.0,1.9999999999999991,28.0,0.0714285714285714,1.9999999999999991,1.9999999999999991
4_68000,2013,4.0,40.664,-73.75,233.0,2.9999999999999973,123.0,0.024390243902439,2.9999999999999973,2.9999999999999973
4_68200,2013,4.0,40.668,-73.75,20.0,0.0,16.0,0.0,0.0,0.0
4_68300,2013,4.0,40.735,-73.869,201.0,6.99999999999999,118.0,0.059322033898305,6.99999999999999,6.99999999999999
4_68700,2013,4.0,40.73,-73.869,157.0,3.9999999999999964,77.0,0.0519480519480519,3.9999999999999964,3.9999999999999964
4_6900,2013,4.0,40.772,-73.922,40.0,0.0,21.0,0.0,0.0,0.0
4_69000,2013,4.0,40.66,-73.755,25.0,1.9999999999999991,19.0,0.1052631578947368,1.9999999999999991,1.9999999999999991
4_69300,2013,4.0,40.729,-73.863,93.0,3.9999999999999996,37.0,0.1081081081081081,3.9999999999999996,3.9999999999999996
4_69400,2013,4.0,40.656,-73.75,53.0,0.0,30.0,0.0,0.0,0.0
4_69500,2013,4.0,40.726,-73.868,52.0,0.9999999999999999,17.0,0.0588235294117647,0.9999999999999999,0.9999999999999999
4_69701,2013,4.0,40.727,-73.86,35.0,1.9999999999999991,14.0,0.1428571428571428,1.9999999999999991,1.9999999999999991
4_69702,2013,4.0,40.722,-73.863,44.0,0.0,21.0,0.0,0.0,0.0
4_700,2013,4.0,40.745,-73.951,197.0,2.9999999999999987,84.0,0.0357142857142857,2.9999999999999987,2.9999999999999987
4_70300,2013,4.0,40.716,-73.859,33.0,0.999999999999999,27.0,0.037037037037037,0.999999999999999,0.999999999999999
4_70700,2013,4.0,40.715,-73.856,14.0,1.0,9.0,0.1111111111111111,1.0,1.0
4_70900,2013,4.0,40.719,-73.855,20.0,0.9999999999999997,13.0,0.0769230769230769,0.9999999999999997,0.9999999999999997
4_7100,2013,4.0,40.769,-73.923,141.0,10.0,58.0,0.1724137931034483,10.0,10.0
4_71100,2013,4.0,40.722,-73.852,105.0,3.9999999999999982,48.0,0.0833333333333333,3.9999999999999982,3.9999999999999982
4_71303,2013,4.0,40.726,-73.85,42.0,3.0,30.0,0.1,3.0,3.0
4_71304,2013,4.0,40.729,-73.854,34.0,1.9999999999999993,21.0,0.0952380952380952,1.9999999999999993,1.9999999999999993
4_71305,2013,4.0,40.724,-73.851,21.0,1.9999999999999993,13.0,0.1538461538461538,1.9999999999999993,1.9999999999999993
4_71306,2013,4.0,40.726,-73.856,57.0,0.9999999999999996,28.0,0.0357142857142857,0.9999999999999996,0.9999999999999996
4_71600,2013,4.0,40.647,-73.787,51.0,0.0,27.0,0.0,0.0,0.0
4_71701,2013,4.0,40.731,-73.86,110.0,5.999999999999999,51.0,0.1176470588235294,5.999999999999999,5.999999999999999
4_71702,2013,4.0,40.733,-73.863,39.0,2.9999999999999987,22.0,0.1363636363636363,2.9999999999999987,2.9999999999999987
4_71900,2013,4.0,40.735,-73.856,37.0,0.0,11.0,0.0,0.0,0.0
4_72100,2013,4.0,40.731,-73.854,30.0,2.999999999999999,13.0,0.2307692307692307,2.999999999999999,2.999999999999999
4_72300,2013,4.0,40.716,-73.848,17.0,1.0,20.0,0.05,1.0,1.0
4_72900,2013,4.0,40.713,-73.852,31.0,0.0,12.0,0.0,0.0,0.0
4_7300,2013,4.0,40.767,-73.925,57.0,0.9999999999999988,22.0,0.0454545454545454,0.9999999999999988,0.9999999999999988
4_73100,2013,4.0,40.711,-73.846,18.0,0.0,7.0,0.0,0.0,0.0
4_73700,2013,4.0,40.718,-73.843,119.0,5.999999999999999,61.0,0.0983606557377049,5.999999999999999,5.999999999999999
4_73900,2013,4.0,40.724,-73.844,85.0,2.999999999999999,39.0,0.0769230769230769,2.999999999999999,2.999999999999999
4_74100,2013,4.0,40.728,-73.847,42.0,0.9999999999999999,17.0,0.0588235294117647,0.9999999999999999,0.9999999999999999
4_74300,2013,4.0,40.732,-73.849,77.0,2.9999999999999987,42.0,0.0714285714285714,2.9999999999999987,2.9999999999999987
4_74500,2013,4.0,40.736,-73.851,32.0,0.9999999999999997,13.0,0.0769230769230769,0.9999999999999997,0.9999999999999997
4_74700,2013,4.0,40.733,-73.845,21.0,0.9999999999999997,13.0,0.0769230769230769,0.9999999999999997,0.9999999999999997
4_74900,2013,4.0,40.713,-73.84,28.0,0.0,19.0,0.0,0.0,0.0
4_7500,2013,4.0,40.765,-73.927,18.0,1.0,9.0,0.1111111111111111,1.0,1.0
4_75701,2013,4.0,40.718,-73.835,75.0,2.0,40.0,0.05,2.0,2.0
4_75702,2013,4.0,40.724,-73.84,61.0,1.9999999999999996,29.0,0.0689655172413793,1.9999999999999996,1.9999999999999996
4_76901,2013,4.0,40.716,-73.838,29.0,0.0,10.0,0.0,0.0,0.0
4_76902,2013,4.0,40.715,-73.834,43.0,0.9999999999999996,19.0,0.0526315789473684,0.9999999999999996,0.9999999999999996
4_7700,2013,4.0,40.767,-73.932,29.0,2.9999999999999987,21.0,0.1428571428571428,2.9999999999999987,2.9999999999999987
4_77500,2013,4.0,40.709,-73.832,78.0,0.0,29.0,0.0,0.0,0.0
4_77902,2013,4.0,40.725,-73.825,91.0,0.9999999999999999,33.0,0.0303030303030303,0.9999999999999999,0.9999999999999999
4_77903,2013,4.0,40.719,-73.822,20.0,0.9999999999999999,11.0,0.0909090909090909,0.9999999999999999,0.9999999999999999
4_77904,2013,4.0,40.721,-73.814,100.0,1.9999999999999962,53.0,0.0377358490566037,1.9999999999999962,1.9999999999999962
4_77905,2013,4.0,40.717,-73.813,44.0,0.9999999999999989,15.0,0.0666666666666666,0.9999999999999989,0.9999999999999989
4_77906,2013,4.0,40.729,-73.819,59.0,3.0,24.0,0.125,3.0,3.0
4_77907,2013,4.0,40.725,-73.818,17.0,0.0,8.0,0.0,0.0,0.0
4_77908,2013,4.0,40.726,-73.814,42.0,0.9999999999999999,17.0,0.0588235294117647,0.9999999999999999,0.9999999999999999
4_78800,2013,4.0,40.67,-73.79,39.0,0.0,17.0,0.0,0.0,0.0
4_7900,2013,4.0,40.769,-73.93,19.0,0.0,16.0,0.0,0.0,0.0
4_79000,2013,4.0,40.672,-73.797,26.0,0.9999999999999989,18.0,0.0555555555555555,0.9999999999999989,0.9999999999999989
4_79200,2013,4.0,40.669,-73.797,31.0,0.9999999999999984,24.0,0.0416666666666666,0.9999999999999984,0.9999999999999984
4_79701,2013,4.0,40.753,-73.825,53.0,5.999999999999997,28.0,0.2142857142857142,5.999999999999997,5.999999999999997
4_79702,2013,4.0,40.751,-73.829,159.0,3.999999999999995,61.0,0.0655737704918032,3.999999999999995,3.999999999999995
4_79900,2013,4.0,40.747,-73.827,130.0,2.999999999999997,53.0,0.0566037735849056,2.999999999999997,2.999999999999997
4_800,2013,4.0,40.687,-73.858,35.0,0.0,5.0,0.0,0.0,0.0
4_80301,2013,4.0,40.745,-73.831,64.0,2.999999999999997,41.0,0.073170731707317,2.999999999999997,2.999999999999997
4_80302,2013,4.0,40.74,-73.826,33.0,1.9999999999999993,21.0,0.0952380952380952,1.9999999999999993,1.9999999999999993
4_80900,2013,4.0,40.734,-73.822,134.0,0.0,56.0,0.0,0.0,0.0
4_8100,2013,4.0,40.77,-73.934,11.0,0.9999999999999996,7.0,0.1428571428571428,0.9999999999999996,0.9999999999999996
4_81400,2013,4.0,40.671,-73.804,86.0,0.0,43.0,0.0,0.0,0.0
4_81800,2013,4.0,40.671,-73.809,43.0,1.9999999999999978,31.0,0.064516129032258,1.9999999999999978,1.9999999999999978
4_8300,2013,4.0,40.773,-73.929,47.0,1.9999999999999996,29.0,0.0689655172413793,1.9999999999999996,1.9999999999999996
